,housing_median_age,total_rooms,long_lat_cluster,median_income_Power2,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_INLAND_multiply_median_income_Power2,median_income_Power2_multiply_long_lat_cluster,median_house_value
3775,-1.1700983,-1.7883947,-1.0213981,0.44185477,0.0,0.0,0.0,-0.45130962,275000.0
18243,-0.35785517,1.0038035,0.1210816,0.1065016,0.0,0.0,0.0,0.012895384,275000.0
7326,0.9802747,-2.0243318,-1.0213981,-0.2764281,0.0,0.0,-0.0,0.28234312,132100.0
16875,0.90295583,0.22228566,0.1210816,1.1415243,0.0,1.0,0.0,0.13821758,422400.0
14499,-1.0882025,-0.9211975,1.3600512,0.058969934,0.0,1.0,0.0,0.080202125,180100.0
11435,-0.2775492,0.27611145,-1.0213981,1.3224177,0.0,1.0,0.0,-1.3507149,344000.0
13202,-0.11752352,0.021721128,-1.0213981,-1.6400568,1.0,0.0,-1.6400568,1.6751509,91300.0
12306,-0.5998577,0.7938947,1.3600512,0.044251647,1.0,0.0,0.044251647,0.060184505,161100.0
17607,-0.19743578,-0.2656859,0.1210816,1.7833745,0.0,0.0,0.0,0.21593384,424600.0
1204,0.12091529,-1.1526628,1.5516776,-0.830176,1.0,0.0,-0.830176,-1.2881655,81300.0
19233,-0.68086463,0.47153634,0.1210816,0.74908066,0.0,0.0,0.0,0.09069988,190500.0
9887,1.8225651,-1.2661065,0.1210816,-1.3933966,0.0,0.0,-0.0,-0.16871469,146900.0
4193,0.9802747,-0.9038583,-1.0213981,-0.2747837,0.0,0.0,-0.0,0.28066355,204200.0
7004,0.5922002,0.4981348,-1.0213981,0.052904908,0.0,0.0,0.0,-0.05403697,154000.0
18804,-1.2521273,1.2079571,1.1032661,-1.0210892,1.0,0.0,-1.0210892,-1.1265332,99500.0
9962,0.19995128,0.7851415,0.1210816,1.0979004,0.0,0.0,0.0,0.13293554,325900.0
2945,-0.5998577,-1.9153007,0.73212504,-1.4427232,1.0,0.0,-1.4427232,-1.0562538,33200.0
13342,-1.0882025,1.1561265,-1.0213981,-0.060549323,1.0,0.0,-0.060549323,0.06184496,149100.0
17563,1.8225651,-0.0877772,0.1210816,0.5579658,0.0,0.0,0.0,0.06755939,223600.0
4793,1.5178846,-0.44780868,-1.0213981,0.46224904,0.0,0.0,0.0,-0.47214028,181000.0
17430,0.12091529,0.12658603,0.73212504,-1.2823504,0.0,1.0,-0.0,-0.93884087,134000.0
18678,0.041660286,1.3109325,0.1210816,0.8465301,0.0,1.0,0.0,0.10249922,307900.0
9623,0.90295583,-0.5239237,1.5516776,-1.4916878,1.0,0.0,-1.4916878,-2.3146186,55900.0
6439,0.8254944,-0.56511223,-1.0213981,0.6855328,1.0,0.0,0.6855328,-0.70020187,219000.0
5011,1.1345036,0.09854,-1.0213981,-1.2459016,0.0,0.0,-0.0,1.2725614,187500.0
13063,-0.924826,0.8568614,1.5516776,-0.16896199,1.0,0.0,-0.16896199,-0.26217452,109400.0
4391,-0.11752352,-0.93239444,-1.0213981,-1.4855412,0.0,0.0,-0.0,1.517329,160000.0
19059,0.35740978,-0.58486813,0.1210816,0.026910933,0.0,0.0,0.0,0.0032584188,251800.0
13553,0.9802747,-1.040097,-1.0213981,-1.3112825,1.0,0.0,-1.3112825,1.3393414,64100.0
8348,0.5922002,-0.97884244,-1.0213981,0.32612187,0.0,0.0,0.0,-0.33310026,192000.0
17462,-1.0064436,-0.326549,0.73212504,0.6073302,0.0,1.0,0.0,0.44464165,282500.0
6510,0.27877948,1.1795667,-1.0213981,-0.22841477,0.0,0.0,-0.0,0.23330241,183100.0
10196,0.51411223,-0.8768051,-1.0213981,0.72213805,0.0,0.0,0.0,-0.73759043,183100.0
19749,0.8254944,0.071404815,1.1032661,-1.5228592,1.0,0.0,-1.5228592,-1.680119,60800.0
7774,0.12091529,-0.72060645,-1.0213981,-1.9033674,0.0,0.0,-0.0,1.9440957,159900.0
9047,-1.9127636,1.5455747,-1.0213981,-0.9358281,1.0,0.0,-0.9358281,0.955853,159400.0
9108,-1.7469116,0.26499715,-1.0213981,1.6108767,1.0,0.0,1.6108767,-1.6453463,292200.0
8396,0.51411223,-1.281218,-1.0213981,-1.0785958,0.0,0.0,-0.0,1.1016756,262500.0
1152,-1.0882025,-1.3338784,1.5516776,-1.1462489,1.0,0.0,-1.1462489,-1.7786088,84100.0
16864,1.2114224,-0.44261655,0.1210816,0.341222,0.0,1.0,0.0,0.041315705,224200.0
15024,0.4358511,0.7741194,1.3600512,0.36077073,0.0,0.0,0.0,0.49066666,223700.0
5556,0.27877948,-1.1195669,-1.0213981,0.4175319,0.0,0.0,0.0,-0.4264663,284400.0
1839,0.5922002,-0.6248529,0.1210816,1.2690703,0.0,0.0,0.0,0.15366106,311400.0
11396,-0.76203185,1.0655909,-1.0213981,1.6483151,0.0,0.0,0.0,-1.6835859,301800.0
6372,1.8225651,0.10375289,-1.0213981,0.2695409,1.0,0.0,0.2695409,-0.27530855,265500.0
13155,-1.4165713,-0.44884852,0.1210816,-0.31035644,1.0,0.0,-0.31035644,-0.037578452,146200.0
7741,0.51411223,0.44151685,-1.0213981,-0.60631907,0.0,0.0,-0.0,0.61929315,209000.0
8018,0.5922002,0.33341253,-1.0213981,0.95139503,0.0,0.0,0.0,-0.97175306,219700.0
6031,0.4358511,0.43519795,-1.0213981,-0.21964233,1.0,0.0,-0.21964233,0.22434224,128800.0
18316,1.0574557,0.21480113,0.1210816,1.3725415,0.0,0.0,0.0,0.16618952,397400.0
13006,-0.43834656,-0.33343035,1.5516776,1.0752196,1.0,0.0,1.0752196,1.6683942,160000.0
6857,-0.11752352,-0.38529432,-1.0213981,1.2080522,0.0,0.0,0.0,-1.2339021,301100.0
1240,-1.4165713,-0.49614677,1.5516776,-0.32072166,1.0,0.0,-0.32072166,-0.4976566,77500.0
3704,-0.76203185,0.5177312,-1.0213981,-0.7073464,0.0,0.0,-0.0,0.7224822,185100.0
17393,-1.4165713,-0.7994481,0.73212504,-0.8048579,0.0,0.0,-0.0,-0.58925664,129200.0
5787,-0.76203185,1.2906991,-1.0213981,-0.77342796,0.0,0.0,-0.0,0.78997785,192900.0
1072,0.4358511,0.7049857,1.1032661,-0.788296,1.0,0.0,-0.788296,-0.86970025,130300.0
12154,-1.4989794,0.8778647,1.3600512,0.25266367,0.0,0.0,0.0,0.34363553,125900.0
14442,0.51411223,0.1382154,1.3600512,0.4668544,0.0,1.0,0.0,0.63494587,275000.0
770,0.4358511,-1.66773,0.1210816,0.7176202,0.0,0.0,0.0,0.0868906,200600.0
250,1.7465514,-0.4240253,0.1210816,-0.86155987,0.0,0.0,-0.0,-0.10431904,119100.0
14978,-0.5998577,0.6008961,1.3600512,0.25498003,0.0,1.0,0.0,0.34678587,113800.0
6728,1.8225651,0.46085304,-1.0213981,2.200112,0.0,0.0,0.0,-2.2471902,500001.0
1377,0.67012244,-0.31871364,0.1210816,0.24968173,0.0,0.0,0.0,0.030231863,113700.0
701,0.27877948,-0.8185997,0.1210816,1.2888097,0.0,0.0,0.0,0.15605113,431000.0
10321,-1.0064436,1.146232,-1.0213981,1.3201562,0.0,0.0,0.0,-1.348405,266000.0
337,1.3648887,-1.5004625,0.1210816,-1.0618914,0.0,0.0,-0.0,-0.12857552,84200.0
17801,-0.5190162,0.87418073,0.1210816,1.033642,0.0,0.0,0.0,0.12515503,325600.0
7617,-0.2775492,2.2332416,-1.0213981,1.2580725,0.0,0.0,0.0,-1.2849928,193300.0
14289,1.3648887,0.74727154,1.3600512,-0.7152289,0.0,1.0,-0.0,-0.9727479,170100.0
15424,0.4358511,-0.21412493,1.3600512,0.5388322,0.0,0.0,0.0,0.73283935,156900.0
17466,-0.35785517,0.053765588,0.73212504,1.050983,0.0,1.0,0.0,0.76945096,280900.0
6213,0.5922002,-1.1659869,-1.0213981,1.216703,0.0,0.0,0.0,-1.2427381,249400.0
14130,-1.4989794,-0.15062122,1.3600512,-1.6086886,0.0,1.0,-0.0,-2.1878989,118800.0
19409,-0.35785517,-1.8663507,1.5516776,-1.5442517,1.0,0.0,-1.5442517,-2.3961806,156300.0
4940,0.51411223,-1.270222,-1.0213981,-1.6295575,0.0,0.0,-0.0,1.6644269,100000.0
18001,-0.037821658,0.88965404,0.1210816,1.1701479,0.0,0.0,0.0,0.14168337,272600.0
8556,0.27877948,0.48379463,-1.0213981,0.6718391,0.0,0.0,0.0,-0.68621516,363800.0
2430,-0.11752352,-0.6951958,0.73212504,-1.5495718,1.0,0.0,-1.5495718,-1.1344802,55200.0
13099,-1.9958508,2.7711825,1.5516776,0.6516904,1.0,0.0,0.6516904,1.0112134,145900.0
13699,-0.35785517,0.8249118,-1.0213981,-0.021578766,1.0,0.0,-0.021578766,0.02204051,113900.0
3296,-0.11752352,0.15189414,1.1032661,-1.1161426,1.0,0.0,-1.1161426,-1.2314024,109700.0
10982,-0.5190162,1.6884912,-1.0213981,0.8669962,0.0,0.0,0.0,-0.8855483,296400.0
11015,-0.11752352,0.33714533,-1.0213981,1.6238332,0.0,0.0,0.0,-1.6585801,359200.0
3644,0.19995128,-0.03484426,-1.0213981,-0.53493506,0.0,0.0,-0.0,0.54638165,184400.0
7305,0.67012244,-0.021706332,-1.0213981,-0.50561756,0.0,0.0,-0.0,0.5164368,156300.0
5763,1.0574557,-2.0486887,-1.0213981,0.53293693,0.0,0.0,0.0,-0.5443407,189800.0
17010,-1.0882025,1.4475981,0.1210816,0.7761136,0.0,1.0,0.0,0.09397308,438000.0
10351,-1.0064436,1.3945231,-1.0213981,0.28034055,0.0,0.0,0.0,-0.2863393,143100.0
1339,-0.037821658,0.8696673,0.1210816,-0.42186242,1.0,0.0,-0.42186242,-0.051079776,103900.0
19884,-0.5998577,0.6491214,0.73212504,-0.6078601,1.0,0.0,-0.6078601,-0.4450296,92700.0
20194,-1.0064436,0.3482759,-1.0213981,-0.09716496,0.0,1.0,-0.0,0.0992441,145200.0
8036,1.2114224,0.59785455,-1.0213981,0.5804265,0.0,0.0,0.0,-0.5928465,254900.0
6976,1.4414437,0.30698487,-1.0213981,0.08737611,0.0,0.0,0.0,-0.08924579,197100.0
18943,-1.334286,0.95782274,0.1210816,0.10778432,1.0,0.0,0.10778432,0.013050698,135000.0
9904,0.19995128,-0.83787644,0.1210816,-1.2671081,0.0,0.0,-0.0,-0.15342347,206800.0
2826,1.8225651,-2.486744,0.73212504,2.170958,1.0,0.0,2.170958,1.5894128,200000.0
13589,1.6704355,-0.43226874,-1.0213981,-1.1013749,1.0,0.0,-1.1013749,1.1249422,63500.0
6219,0.041660286,0.6988972,-1.0213981,0.9197953,0.0,0.0,0.0,-0.93947715,218300.0
1866,-0.68086463,-0.62373364,1.5516776,-1.5870891,1.0,0.0,-1.5870891,-2.4626505,212500.0
14217,0.27877948,1.0910834,1.3600512,0.30343467,0.0,1.0,0.0,0.41268668,137800.0
5035,1.5178846,0.09704635,-1.0213981,-0.4555949,0.0,0.0,-0.0,0.46534374,140400.0
9098,-1.4989794,1.0542543,-1.0213981,0.5044838,1.0,0.0,0.5044838,-0.5152788,151600.0
10014,-1.5815074,0.7741194,1.5516776,0.5447075,1.0,0.0,0.5447075,0.8452104,185900.0
18665,-0.43834656,0.6795041,0.1210816,-0.6491537,0.0,1.0,-0.0,-0.07860057,238000.0
3510,0.27877948,0.09105817,-1.0213981,0.12403556,0.0,0.0,0.0,-0.12668969,208600.0
4765,0.74788505,-0.4353677,-1.0213981,-0.9631438,0.0,0.0,-0.0,0.98375326,146800.0
17587,0.5922002,-0.009501601,0.1210816,0.49412134,0.0,0.0,0.0,0.059829,310100.0
3109,-1.334286,-0.38226646,-1.0213981,1.2873757,1.0,0.0,1.2873757,-1.314923,102800.0
6809,-0.68086463,0.62150097,-1.0213981,-0.11416643,0.0,0.0,-0.0,0.11660937,192500.0
6042,0.12091529,-0.93863225,-1.0213981,-0.7455422,1.0,0.0,-0.7455422,0.7614954,94300.0
5214,1.2114224,-0.610341,-1.0213981,-0.99277,0.0,0.0,-0.0,1.0140134,99800.0
4263,1.1345036,0.42942664,-1.0213981,-1.7356435,0.0,0.0,-0.0,1.7727829,333300.0
3553,-0.35785517,1.4048322,-1.0213981,1.6584985,0.0,0.0,0.0,-1.6939871,333700.0
3013,0.12091529,0.47767904,-1.0213981,-0.3112678,1.0,0.0,-0.3112678,0.3179283,123500.0
12372,-1.6641525,0.6059517,1.3600512,1.5396609,1.0,0.0,1.5396609,2.0940177,259200.0
20279,-0.11752352,-1.1314462,-1.0213981,0.46189445,0.0,1.0,0.0,-0.4717781,185400.0
15100,-0.8433539,0.5953119,1.3600512,0.19588642,0.0,0.0,0.0,0.26641554,144900.0
14996,-0.2775492,-0.7101826,1.3600512,0.015394335,0.0,1.0,0.0,0.020937083,125400.0
2270,0.74788505,-0.15954815,0.73212504,-1.2393768,1.0,0.0,-1.2393768,-0.9073788,58800.0
14518,-1.0064436,0.6894717,1.3600512,0.5060993,0.0,0.0,0.0,0.68832093,151200.0
15589,-1.0064436,-2.1538591,1.3600512,1.0260326,0.0,0.0,0.0,1.3954568,193800.0
16001,0.5922002,0.15404108,0.1210816,1.278531,0.0,0.0,0.0,0.15480657,349000.0
17817,-0.11752352,-0.9889732,0.1210816,1.1667436,0.0,0.0,0.0,0.14127119,348300.0
3577,-0.35785517,1.2236336,-1.0213981,-0.3434307,0.0,0.0,-0.0,0.35077944,264000.0
3266,-1.4989794,-0.47500393,1.1032661,-1.0576857,1.0,0.0,-1.0576857,-1.1669089,71100.0
6523,0.19995128,-1.2360609,-1.0213981,-1.153034,0.0,0.0,-0.0,1.1777067,153400.0
12223,-1.0882025,-0.0046502077,1.3600512,1.0274004,1.0,0.0,1.0274004,1.397317,201300.0
15817,1.8225651,-0.05060628,0.1210816,-0.79248065,0.0,0.0,-0.0,-0.09595482,266700.0
18322,0.9802747,0.6908895,0.1210816,1.4718716,0.0,0.0,0.0,0.17821656,500001.0
18163,-0.11752352,0.96700156,0.1210816,1.4639393,0.0,0.0,0.0,0.1772561,344700.0
1401,0.8254944,0.077482454,0.1210816,0.6669168,0.0,0.0,0.0,0.08075135,190000.0
13626,1.2114224,-1.8038874,-1.0213981,-1.393841,1.0,0.0,-1.393841,1.4236665,62900.0
13508,-0.8433539,0.5804729,-1.0213981,-1.5303211,1.0,0.0,-1.5303211,1.5630671,72400.0
5021,1.2114224,-0.15418611,-1.0213981,-0.5492754,0.0,0.0,-0.0,0.56102884,126500.0
19454,-1.0064436,1.3225158,1.5516776,0.49765974,1.0,0.0,0.49765974,0.77220744,138300.0
3408,0.67012244,-0.6315783,-1.0213981,1.1831249,0.0,0.0,0.0,-1.2084415,239400.0
3127,-1.0882025,-0.14706418,-1.0213981,-0.107259385,1.0,0.0,-0.107259385,0.10955453,68500.0
8497,0.74788505,-0.6814349,-1.0213981,0.009799049,0.0,0.0,0.0,-0.01000873,198400.0
9041,-1.8297834,1.8871311,-1.0213981,1.012575,1.0,0.0,1.012575,-1.0342422,140100.0
20093,0.67012244,0.74727154,1.5516776,-1.213696,1.0,0.0,-1.213696,-1.8832649,88900.0
5510,0.74788505,-1.5427915,-1.0213981,0.38215518,0.0,0.0,0.0,-0.39033255,248900.0
9632,-1.0064436,0.09030728,1.5516776,-0.65421027,1.0,0.0,-0.65421027,-1.0151234,97500.0
13064,-0.2775492,-1.6137607,1.5516776,0.11752218,1.0,0.0,0.11752218,0.18235654,101100.0
9580,-0.5998577,-0.37622392,0.73212504,-1.1990671,1.0,0.0,-1.1990671,-0.87786704,95800.0
4480,0.67012244,-0.9763146,-1.0213981,0.24476779,0.0,0.0,0.0,-0.25000533,148500.0
2848,-0.11752352,0.27023986,0.73212504,0.017777232,1.0,0.0,0.017777232,0.013015158,89100.0
14566,0.4358511,0.04602352,1.3600512,0.6409638,0.0,1.0,0.0,0.87174356,182100.0
17425,-1.4989794,0.03432096,0.73212504,-1.1982704,0.0,1.0,-0.0,-0.8772838,103300.0
3432,1.1345036,-1.5589556,-1.0213981,-0.46610504,0.0,0.0,-0.0,0.47607878,140900.0
19328,-0.11752352,0.97042525,0.1210816,-0.01514631,0.0,0.0,-0.0,-0.0018339395,187800.0
13150,-0.11752352,-0.041459594,0.1210816,0.6972606,1.0,0.0,0.6972606,0.08442543,265900.0
4189,0.51411223,-0.13732202,-1.0213981,0.026243992,0.0,0.0,0.0,-0.026805563,170500.0
15736,-2.1623354,-0.91375446,0.1210816,0.08463927,0.0,0.0,0.0,0.010248259,275000.0
11551,0.67012244,-0.8415048,-1.0213981,-0.14283112,0.0,0.0,-0.0,0.14588742,199600.0
9090,-0.924826,0.9381016,-1.0213981,0.8221277,1.0,0.0,0.8221277,-0.83971965,152400.0
3161,-0.19743578,-0.4219693,0.73212504,-1.43968,1.0,0.0,-1.43968,-1.0540258,68000.0
6313,0.35740978,0.81637007,-1.0213981,0.60057616,0.0,0.0,0.0,-0.61342734,193200.0
16883,1.2114224,-0.008691888,0.1210816,0.70501506,0.0,1.0,0.0,0.08536435,459200.0
3766,0.27877948,0.67616165,-1.0213981,-0.063709244,0.0,0.0,-0.0,0.0650725,292900.0
6688,-0.037821658,-2.3410487,-1.0213981,-2.077105,1.0,0.0,-2.077105,2.121551,500001.0
6400,-0.43834656,0.70545197,-1.0213981,0.1493912,1.0,0.0,0.1493912,-0.15258789,218300.0
11753,-1.4165713,1.1987755,1.5516776,0.56243724,1.0,0.0,0.56243724,0.87272125,264400.0
10364,-0.76203185,0.5560566,-1.0213981,1.2927282,0.0,0.0,0.0,-1.3203901,248000.0
6208,0.35740978,-0.76269686,-1.0213981,1.1382,0.0,0.0,0.0,-1.1625553,266200.0
7784,0.51411223,0.099285476,-1.0213981,0.3407162,0.0,0.0,0.0,-0.34800687,157700.0
6080,-0.19743578,0.7710155,-1.0213981,1.3199562,0.0,0.0,0.0,-1.3482007,239100.0
3153,-1.0064436,1.0406568,-1.0213981,-0.22581354,1.0,0.0,-0.22581354,0.23064551,85500.0
16855,0.5922002,-0.5282262,0.1210816,0.56962246,0.0,1.0,0.0,0.0689708,317900.0
18311,0.5922002,0.35503125,0.1210816,0.93770826,0.0,0.0,0.0,0.11353921,373100.0
2788,-0.5998577,0.72308034,0.73212504,0.55056274,1.0,0.0,0.55056274,0.40308076,180400.0
6978,0.27877948,0.2669652,-1.0213981,0.21292505,0.0,0.0,0.0,-0.21748123,238500.0
1105,-1.0064436,1.2111071,1.1032661,-1.0685636,1.0,0.0,-1.0685636,-1.17891,93200.0
16414,-1.0064436,-2.671954,1.5516776,-0.7455422,1.0,0.0,-0.7455422,-1.1568412,137500.0
10779,-0.924826,-0.7650538,-1.0213981,-1.0847527,0.0,0.0,-0.0,1.1079643,276800.0
2962,-1.1700983,0.84518325,0.73212504,-0.7124016,1.0,0.0,-0.7124016,-0.52156705,175000.0
7116,0.5922002,-0.7021026,-1.0213981,0.92558295,0.0,0.0,0.0,-0.9453886,211700.0
9834,0.9802747,-1.1129847,0.1210816,0.5404723,0.0,1.0,0.0,0.06544125,287500.0
4972,0.74788505,0.7381958,-1.0213981,-1.1637517,0.0,0.0,-0.0,1.1886537,118800.0
3459,0.74788505,-0.46764964,-1.0213981,-0.098571345,0.0,0.0,-0.0,0.10068058,155500.0
7318,0.12091529,0.20039317,-1.0213981,-1.1058677,0.0,0.0,-0.0,1.1295311,158500.0
4403,0.51411223,-0.75681305,-1.0213981,-1.2845213,0.0,0.0,-0.0,1.3120077,156300.0
19292,-0.76203185,0.071404815,0.1210816,0.40408656,0.0,0.0,0.0,0.048927445,204600.0
389,1.8225651,-0.49296296,0.1210816,-0.31035644,0.0,0.0,-0.0,-0.037578452,229100.0
16155,1.4414437,0.4078459,0.1210816,-0.35177243,0.0,0.0,-0.0,-0.042593166,329100.0
13993,-0.35785517,0.43462056,-1.0213981,-0.041366547,1.0,0.0,-0.041366547,0.04225171,70500.0
15527,-0.924826,2.0648084,1.3600512,-1.1486734,0.0,0.0,-0.0,-1.5622545,113700.0
17017,0.74788505,0.0759644,0.1210816,1.0720924,0.0,1.0,0.0,0.12981066,397900.0
9841,0.8254944,-0.43226874,0.1210816,-0.8808205,0.0,1.0,-0.0,-0.10665116,236500.0
3546,-1.0882025,2.3985467,-1.0213981,1.3769386,0.0,0.0,0.0,-1.4064023,262100.0
9153,-0.76203185,-0.8161989,-1.0213981,1.2827896,0.0,0.0,0.0,-1.3102388,217800.0
8472,0.51411223,-1.2592572,-1.0213981,0.44931394,0.0,0.0,0.0,-0.45892838,181300.0
692,-0.76203185,0.2845448,0.1210816,-0.7812052,0.0,0.0,-0.0,-0.09458957,159900.0
14082,1.8225651,-0.5870729,1.3600512,1.462992,0.0,1.0,0.0,1.989744,331400.0
4251,1.8225651,-0.8042243,-1.0213981,-0.44568935,0.0,0.0,-0.0,0.45522624,405100.0
348,0.9802747,-0.8499879,0.1210816,-0.84855753,0.0,0.0,-0.0,-0.1027447,92300.0
2051,-1.7469116,0.25907403,0.73212504,-0.41031313,1.0,0.0,-0.41031313,-0.30040053,91600.0
19100,-0.924826,0.5036079,0.1210816,0.7154838,0.0,0.0,0.0,0.08663192,215200.0
7363,-0.037821658,0.27089316,-1.0213981,-0.6350143,0.0,0.0,-0.0,0.64860237,166200.0
6670,1.8225651,0.2806602,-1.0213981,0.45318094,1.0,0.0,0.45318094,-0.46287814,320300.0
7109,0.51411223,-1.163318,-1.0213981,0.3172463,0.0,0.0,0.0,-0.32403475,188700.0
6931,0.35740978,-1.0581748,-1.0213981,-0.6231054,0.0,0.0,-0.0,0.63643867,176400.0
3527,0.5922002,0.6771186,-1.0213981,1.1089271,0.0,0.0,0.0,-1.132656,271200.0
19073,-0.11752352,0.6155046,0.1210816,-0.21810114,0.0,0.0,-0.0,-0.026408035,195500.0
5067,1.1345036,-0.5325365,-1.0213981,-0.8150076,0.0,0.0,-0.0,0.83244723,94500.0
6276,0.35740978,-0.32753056,-1.0213981,0.4650847,0.0,0.0,0.0,-0.47503662,153800.0
11105,0.35740978,-0.54118073,-1.0213981,0.94903517,0.0,0.0,0.0,-0.9693427,225000.0
19389,-0.19743578,-2.7118175,1.5516776,-1.5389134,1.0,0.0,-1.5389134,-2.3878975,85000.0
17576,-1.9127636,0.19693689,0.1210816,0.9861713,0.0,0.0,0.0,0.1194072,246400.0
11750,-1.2521273,0.80258554,1.5516776,1.3247421,1.0,0.0,1.3247421,2.0555725,277800.0
1161,0.35740978,0.84727603,1.5516776,-0.85051304,1.0,0.0,-0.85051304,-1.319722,62100.0
19579,0.90295583,-1.1646523,1.5516776,0.26026395,1.0,0.0,0.26026395,0.40384573,170500.0
14871,-0.11752352,-0.21967869,1.3600512,-1.1258235,0.0,1.0,-0.0,-1.5311775,131500.0
10281,-0.5998577,0.61600614,-1.0213981,0.37105855,0.0,0.0,0.0,-0.3789985,278900.0
3653,0.4358511,0.15189414,-1.0213981,0.48795608,0.0,0.0,0.0,-0.49839738,233700.0
7880,-1.0882025,0.70077306,-1.0213981,0.8881019,0.0,0.0,0.0,-0.90710557,240800.0
10903,0.19995128,-0.300229,-1.0213981,-1.3163425,0.0,0.0,-0.0,1.3445096,173400.0
15179,-0.924826,-1.1954721,1.3600512,1.2249031,0.0,0.0,0.0,1.6659309,229300.0
12572,0.51411223,-0.031548176,1.5516776,-0.26345107,1.0,0.0,-0.26345107,-0.40879112,79000.0
14047,0.041660286,0.33091858,1.3600512,-1.1762842,0.0,1.0,-0.0,-1.5998067,162500.0
1038,-1.0882025,-0.86092997,1.5516776,-0.14640348,1.0,0.0,-0.14640348,-0.22717099,107200.0
10942,-1.0064436,-0.6315783,-1.0213981,-0.28424898,0.0,0.0,-0.0,0.29033136,159400.0
792,0.5922002,-0.18389183,0.1210816,0.39741832,0.0,0.0,0.0,0.048120044,173100.0
3214,0.27877948,0.5539558,0.73212504,-1.3696141,1.0,0.0,-1.3696141,-1.0027288,56700.0
16907,1.8225651,-0.03319527,0.1210816,0.8550755,0.0,1.0,0.0,0.10353391,500001.0
9225,-0.76203185,-1.3130068,0.73212504,-1.0721844,1.0,0.0,-1.0721844,-0.7849731,64300.0
18406,-0.924826,0.60494334,0.1210816,0.9657338,0.0,0.0,0.0,0.11693259,230900.0
209,0.90295583,-1.2729679,0.1210816,-1.7283832,0.0,0.0,-0.0,-0.2092754,113300.0
8929,0.19995128,-0.23550846,-1.0213981,0.5645569,0.0,0.0,0.0,-0.5766373,353800.0
5752,1.8225651,0.14254998,-1.0213981,1.7791224,0.0,0.0,0.0,-1.8171921,500001.0
6089,0.041660286,-0.93863225,-1.0213981,0.90689254,0.0,0.0,0.0,-0.92629826,196900.0
13256,-0.11752352,0.15046011,-1.0213981,1.4491117,1.0,0.0,1.4491117,-1.48012,239000.0
7904,-1.0064436,1.2904036,-1.0213981,1.2739819,0.0,0.0,0.0,-1.3012427,437400.0
7898,-1.0064436,1.495273,-1.0213981,0.9044605,0.0,0.0,0.0,-0.9238142,293700.0
17580,-0.19743578,0.06453021,0.1210816,-0.51183355,0.0,0.0,-0.0,-0.061973624,229800.0
6913,0.51411223,1.0301851,-1.0213981,1.3332049,0.0,0.0,0.0,-1.3617328,282400.0
2454,-0.76203185,0.43749943,0.73212504,-0.25730476,1.0,0.0,-0.25730476,-0.18837926,95700.0
13264,-0.19743578,-0.21135466,-1.0213981,-1.0677407,1.0,0.0,-1.0677407,1.0905882,150000.0
1546,-0.76203185,-1.0118822,0.1210816,1.3793533,0.0,0.0,0.0,0.1670143,250000.0
8470,0.5922002,-1.2306235,-1.0213981,0.48445672,0.0,0.0,0.0,-0.49482316,181100.0
18666,-1.4165713,1.204799,0.1210816,0.5020002,0.0,1.0,0.0,0.060782988,221700.0
11246,-0.35785517,0.5768675,-1.0213981,-0.33426917,0.0,0.0,-0.0,0.34142187,202800.0
5827,1.7465514,-0.56729954,-1.0213981,0.55056274,0.0,0.0,0.0,-0.5623437,332400.0
11621,-0.76203185,1.1904887,-1.0213981,0.70772815,0.0,0.0,0.0,-0.72287214,320700.0
15679,1.8225651,-1.1699936,0.1210816,-0.2396527,0.0,0.0,-0.0,-0.02901753,500000.0
20040,-0.5998577,-1.2008586,0.73212504,-0.44653556,1.0,0.0,-0.44653556,-0.32691985,63900.0
15033,-0.19743578,0.86307454,1.3600512,0.15566319,0.0,0.0,0.0,0.2117099,165800.0
4998,1.3648887,0.07672343,-1.0213981,-1.220274,0.0,0.0,-0.0,1.2463855,103400.0
8722,0.51411223,-0.48660845,-1.0213981,1.1851218,0.0,0.0,0.0,-1.210481,343000.0
6353,0.35740978,-0.13203281,-1.0213981,-0.39340183,1.0,0.0,-0.39340183,0.40181988,137500.0
8112,1.4414437,0.3190073,-1.0213981,-0.41402018,0.0,1.0,-0.0,0.4228794,192700.0
15843,1.8225651,-0.2761742,0.1210816,-0.3554464,0.0,0.0,-0.0,-0.043038018,328100.0
6725,1.5178846,0.27219978,-1.0213981,2.2598498,0.0,0.0,0.0,-2.3082063,500001.0
8586,-1.7469116,1.1208155,-1.0213981,1.8570998,0.0,0.0,0.0,-1.8968381,500001.0
1024,-1.0064436,0.5988684,1.5516776,-0.30001223,1.0,0.0,-0.30001223,-0.46552226,140600.0
17495,-0.11752352,0.39543584,0.73212504,0.8824873,0.0,1.0,0.0,0.64609104,280200.0
6029,1.8225651,-0.8234072,-1.0213981,0.9701805,1.0,0.0,0.9701805,-0.9909405,161000.0
2716,-0.924826,-0.57826537,1.3600512,-1.4733262,1.0,0.0,-1.4733262,-2.003799,69900.0
18617,-0.924826,1.3271215,0.1210816,0.2516702,0.0,1.0,0.0,0.03047263,312300.0
5928,-1.2521273,0.57376635,-1.0213981,1.3514556,1.0,0.0,1.3514556,-1.3803741,161700.0
